CustomerID,Gender,Location,Tenure_Months
14425,Female,Houston,39
14426,Male,Chicago,34
14427,Male,Los Angeles,6
14428,Female,Los Angeles,38
14429,Male,Miami,50
14430,Male,Miami,52
14431,Male,New York,40
14432,Female,New York,8
14433,Male,New York,8
14434,Male,Miami,40
14435,Female,New York,33
14436,Male,New York,34
14437,Male,Chicago,44
14438,Female,New York,15
14439,Female,Los Angeles,36
14440,Female,Miami,57
14441,Female,Houston,35
14442,Male,Chicago,46
14443,Male,Miami,22
14444,Female,Miami,23
14445,Female,Los Angeles,40
14446,Male,New York,45
14447,Female,Los Angeles,55
14448,Male,New York,51
14449,Female,New York,22
14450,Male,Miami,5
14451,Female,New York,31
14452,Female,Chicago,13
14453,Male,Chicago,28
14454,Female,Chicago,58
14455,Male,Miami,20
14456,Male,Los Angeles,33
14457,Male,Houston,16
14458,Male,New York,29
14459,Male,Houston,23
14460,Female,Los Angeles,24
14461,Female,Los Angeles,34
14462,Male,Miami,7
14463,Female,Chicago,38
14464,Male,Chicago,37
14465,Female,Los Angeles,4
14466,Female,Miami,34
14467,Female,Miami,42
14468,Female,New York,22
14469,Male,Chicago,5
14470,Male,Los Angeles,50
14471,Female,Houston,42
14472,Female,Chicago,23
14473,Male,New York,54
14474,Female,Miami,15
14475,Male,Los Angeles,31
14476,Male,Chicago,59
14477,Male,Houston,9
14478,Female,New York,43
14479,Male,New York,58
14480,Female,Chicago,53
14481,Male,Houston,25
14482,Female,New York,25
14483,Female,Los Angeles,49
14484,Female,New York,21
14485,Male,Houston,9
14486,Male,Miami,55
14487,Female,Miami,48
14488,Female,Chicago,38
14489,Female,Houston,22
14490,Male,New York,43
14491,Male,New York,23
14492,Male,Miami,49
14493,Male,Miami,4
14494,Female,Los Angeles,29
14495,Female,Miami,15
14496,Male,Los Angeles,1
14497,Male,New York,54
14498,Female,Los Angeles,30
14499,Male,Los Angeles,29
14500,Male,Chicago,20
14501,Male,Miami,33
14502,Male,Los Angeles,41
14503,Male,New York,44
14504,Male,Houston,36
14505,Female,Los Angeles,22
14506,Male,Miami,13
14507,Male,Chicago,7
14508,Female,New York,8
14509,Female,Chicago,28
14510,Female,Houston,45
14511,Male,Los Angeles,43
14512,Female,Los Angeles,9
14513,Male,Miami,25
14514,Male,Los Angeles,56
14515,Male,New York,16
14516,Female,Houston,10
14517,Female,Chicago,11
14518,Female,Houston,31
14519,Female,Los Angeles,12
14520,Female,Chicago,31
14521,Male,Miami,14
14522,Male,Houston,51
14523,Male,Chicago,44
14524,Male,Chicago,32
14525,Female,Chicago,50
14526,Female,New York,53
14527,Male,Houston,17
14528,Female,Chicago,35
14529,Female,Houston,1
14530,Male,Chicago,29
14531,Male,Miami,51
14532,Female,Miami,4
14533,Female,Miami,23
14534,Male,Los Angeles,28
14535,Male,Chicago,16
14536,Male,Los Angeles,12
14537,Female,Houston,53
14538,Male,Los Angeles,21
14539,Male,Houston,45
14540,Female,Houston,17
14541,Female,Houston,40
14542,Female,Los Angeles,13
14543,Female,Chicago,52
14544,Female,Los Angeles,58
14545,Male,Chicago,32
14546,Male,Chicago,37
14547,Female,Houston,50
14548,Female,Los Angeles,15
14549,Female,Chicago,12
14550,Female,Miami,49
14551,Female,Chicago,57
14552,Male,Miami,15
14553,Male,Los Angeles,34
14554,Male,Los Angeles,6
14555,Male,Los Angeles,17
14556,Female,Chicago,48
14557,Male,New York,49
14558,Female,Chicago,57
14559,Female,Chicago,20
14560,Female,Houston,9
14561,Male,Houston,59
14562,Female,Chicago,5
14563,Male,Miami,23
14564,Male,Houston,33
14565,Female,Chicago,38
14566,Female,New York,56
14567,Female,Miami,14
14568,Male,Los Angeles,17
14569,Female,Chicago,57
14570,Male,Chicago,19
14571,Female,Miami,33
14572,Female,Houston,1
14573,Male,Houston,13
14574,Male,Houston,46
14575,Male,Los Angeles,27
14576,Male,Miami,6
14577,Male,Miami,59
14578,Male,Houston,6
14579,Female,Houston,33
14580,Female,New York,30
14581,Male,New York,46
14582,Female,Chicago,35
14583,Male,Chicago,23
14584,Female,Miami,10
14585,Female,Miami,51
14586,Male,Los Angeles,19
14587,Male,Los Angeles,51
14588,Male,New York,28
14589,Female,Chicago,23
14590,Male,New York,4
14591,Female,New York,20
14592,Male,Chicago,19
14593,Female,Los Angeles,42
14594,Female,Chicago,27
14595,Male,Houston,57
14596,Female,Houston,34
14597,Female,Houston,4
14598,Male,Miami,56
14599,Female,Los Angeles,38
14600,Male,Los Angeles,7
14601,Male,Miami,48
14602,Male,New York,7
14603,Male,Houston,50
14604,Female,Houston,52
14605,Female,New York,26
14606,Female,Chicago,26
14607,Male,Chicago,54
14608,Female,Los Angeles,19
14609,Female,Miami,9
14610,Male,Los Angeles,20
14611,Male,Chicago,42
14612,Female,New York,45
14613,Male,Los Angeles,50
14614,Male,Houston,16
14615,Male,Houston,54
14616,Male,New York,17
14617,Female,Chicago,22
14618,Male,Houston,13
14619,Male,Houston,12
14620,Male,Miami,10
14621,Male,Los Angeles,1
14622,Male,Chicago,32
14623,Male,Los Angeles,30
14624,Male,Chicago,8
14625,Male,Houston,21
14626,Female,Miami,22
14627,Male,Los Angeles,18
14628,Female,Houston,2
14629,Male,Chicago,48
14630,Male,Los Angeles,44
14631,Male,Los Angeles,9
14632,Male,Houston,3
14633,Female,Los Angeles,54
14634,Male,Miami,26
14635,Male,Miami,21
14636,Female,Houston,30
14637,Female,Chicago,28
14638,Male,Houston,36
14639,Female,Miami,26
14640,Female,New York,34
14641,Female,New York,8
14642,Male,Los Angeles,10
14643,Male,Los Angeles,48
14644,Male,New York,55
14645,Female,Miami,43
14646,Male,Los Angeles,50
14647,Female,Houston,54
14648,Male,Houston,14
14649,Male,Miami,40
14650,Female,Los Angeles,55
14651,Male,Houston,15
14652,Female,Los Angeles,17
14653,Female,Los Angeles,53
14654,Male,Houston,18
14655,Female,New York,32
14656,Male,Houston,38
14657,Male,Miami,23
14658,Female,Chicago,46
14659,Male,Houston,23
14660,Female,Los Angeles,35
14661,Male,Los Angeles,39
14662,Male,Houston,15
14663,Male,Chicago,53
14664,Male,Houston,24
14665,Male,Chicago,28
14666,Female,Chicago,16
14667,Female,Miami,16
14668,Female,Los Angeles,40
14669,Female,Los Angeles,39
14670,Female,Chicago,6
14671,Female,Los Angeles,2
14672,Male,New York,54
14673,Male,Chicago,13
14674,Female,Los Angeles,44
14675,Female,New York,47
14676,Male,Miami,59
14677,Male,Los Angeles,9
14678,Male,New York,34
14679,Female,Houston,17
14680,Female,Houston,27
14681,Female,New York,29
14682,Male,Chicago,37
14683,Male,Chicago,43
14684,Female,Los Angeles,22
14685,Female,Houston,51
14686,Male,Chicago,24
14687,Male,Chicago,7
14688,Male,Houston,34
14689,Male,Miami,48
14690,Female,Chicago,12
14691,Male,New York,23
14692,Male,Los Angeles,15
14693,Male,Chicago,33
14694,Female,Chicago,57
14695,Female,Miami,13
14696,Male,New York,23
14697,Male,Los Angeles,38
14698,Male,Chicago,32
14699,Female,Los Angeles,45
14700,Female,Houston,50
14701,Female,Chicago,35
14702,Male,Chicago,1
14703,Female,Houston,47
14704,Male,Miami,58
14705,Male,Chicago,45
14706,Male,Los Angeles,5
14707,Female,New York,57
14708,Male,Los Angeles,13
14709,Female,Miami,54
14710,Female,New York,5
14711,Male,Los Angeles,32
14712,Male,Los Angeles,51
14713,Female,Houston,21
14714,Male,Miami,24
14715,Female,Houston,18
14716,Male,New York,21
14717,Female,Houston,54
14718,Female,Miami,10
14719,Female,Chicago,24
14720,Female,Chicago,40
14721,Male,New York,47
14722,Male,Chicago,21
14723,Female,Houston,25
14724,Female,New York,52
14725,Male,Miami,57
14726,Male,New York,59
14727,Male,New York,23
14728,Male,Los Angeles,22
14729,Male,Los Angeles,4
14730,Male,New York,34
14731,Female,Chicago,56
14732,Male,Los Angeles,6
14733,Male,Miami,28
14734,Female,Houston,31
14735,Male,Los Angeles,35
14736,Male,New York,39
14737,Male,Chicago,42
14738,Male,Houston,23
14739,Male,Los Angeles,6
14740,Female,Chicago,16
14741,Male,Chicago,2
14742,Female,Chicago,24
14743,Female,New York,17
14744,Male,Miami,45
14745,Female,Chicago,1
14746,Male,Houston,6
14747,Female,Los Angeles,5
14748,Female,Houston,57
14749,Male,New York,45
14750,Male,New York,55
14751,Male,Houston,50
14752,Male,Miami,29
14753,Male,New York,12
14754,Female,New York,39
14755,Female,Houston,47
14756,Female,New York,3
14757,Female,Miami,48
14758,Female,Miami,1
14759,Female,Miami,27
14760,Female,Los Angeles,48
14761,Male,Miami,24
14762,Male,Miami,44
14763,Female,Los Angeles,19
14764,Female,Chicago,59
14765,Male,New York,8
14766,Male,Miami,55
14767,Male,New York,44
14768,Male,Houston,47
14769,Female,New York,2
14770,Male,Los Angeles,30
14771,Female,New York,30
14772,Female,New York,49
14773,Female,New York,39
14774,Male,Chicago,45
14775,Male,Chicago,32
14776,Female,Houston,1
14777,Female,Los Angeles,38
14778,Female,New York,13
14779,Male,New York,11
14780,Female,New York,10
14781,Male,New York,48
14782,Female,Chicago,59
14783,Female,Houston,26
14784,Female,Miami,56
14785,Male,Los Angeles,55
14786,Male,New York,20
14787,Female,Houston,17
14788,Male,Miami,17
14789,Female,Houston,4
14790,Male,Chicago,5
14791,Male,Miami,23
14792,Male,Houston,46
14793,Female,Chicago,52
14794,Male,Houston,10
14795,Male,Houston,46
14796,Female,Miami,28
14797,Female,Chicago,33
14798,Female,New York,43
14799,Female,Los Angeles,26
14800,Male,Miami,55
14801,Male,Chicago,50
14802,Male,Houston,48
14803,Male,Chicago,29
14804,Male,Los Angeles,27
14805,Female,Los Angeles,18
14806,Male,New York,40
14807,Male,New York,10
14808,Male,Los Angeles,58
14809,Female,Miami,42
14810,Female,Miami,5
14811,Male,Houston,10
14812,Female,New York,50
14813,Female,Houston,21
14814,Female,New York,24
14815,Female,Los Angeles,38
14816,Female,Miami,3
14817,Female,Miami,40
14818,Female,Los Angeles,31
14819,Male,Houston,41
14820,Male,Houston,37
14821,Female,Chicago,2
14822,Male,New York,2
14823,Male,Houston,39
14824,Female,Los Angeles,49
14825,Male,Houston,42
14826,Female,Miami,44
14827,Female,New York,34
14828,Female,Chicago,42
14829,Male,New York,20
14830,Male,Miami,33
14831,Male,Miami,4
14832,Male,Miami,45
14833,Female,Miami,44
14834,Female,Los Angeles,11
14835,Male,Chicago,42
14836,Female,Miami,47
14837,Female,Miami,5
14838,Male,Houston,25
14839,Female,Chicago,49
14840,Male,New York,37
14841,Female,Chicago,34
14842,Male,Chicago,9
14843,Female,Chicago,6
14844,Female,Miami,18
14845,Male,Miami,14
14846,Male,Los Angeles,19
14847,Male,New York,14
14848,Male,Houston,40
14849,Female,Chicago,17
14850,Female,New York,35
14851,Male,New York,29
14852,Female,Los Angeles,42
14853,Male,Houston,17
14854,Male,Chicago,59
14855,Female,Houston,43
14856,Female,Los Angeles,8
14857,Male,Miami,1
14858,Male,New York,45
14859,Male,Chicago,53
14860,Female,Miami,36
14861,Female,Los Angeles,7
14862,Female,Houston,46
14863,Female,New York,5
14864,Male,Chicago,24
14865,Male,Miami,28
14866,Male,Miami,43
14867,Male,New York,17
14868,Male,Houston,37
14869,Male,Los Angeles,20
14870,Female,Houston,3
14871,Female,Houston,37
14872,Male,Houston,26
14873,Male,New York,15
14874,Female,New York,51
14875,Female,Los Angeles,48
14876,Female,Houston,8
14877,Female,New York,13
14878,Male,Los Angeles,48
14879,Male,Los Angeles,3
14880,Male,Houston,1
14881,Male,Chicago,9
14882,Male,Houston,31
14883,Female,Chicago,41
14884,Male,Los Angeles,54
14885,Female,New York,26
14886,Male,Miami,17
14887,Male,Los Angeles,56
14888,Male,New York,34
14889,Male,Los Angeles,9
14890,Male,Houston,56
14891,Female,Chicago,51
14892,Female,Los Angeles,13
14893,Female,New York,5
14894,Male,Houston,41
14895,Male,Miami,13
14896,Female,Houston,1
14897,Male,Chicago,25
14898,Male,Houston,47
14899,Female,Miami,4
14900,Male,New York,36
14901,Female,Los Angeles,52
14902,Male,Chicago,10
14903,Female,Miami,28
14904,Male,Chicago,57
14905,Male,Houston,6
14906,Female,Chicago,27
14907,Male,Miami,56
14908,Male,Los Angeles,12
14909,Female,Los Angeles,52
14910,Male,Chicago,48
14911,Female,New York,3
14912,Male,Chicago,46
14913,Male,Houston,33
14914,Male,Los Angeles,10
14915,Male,Los Angeles,31
14916,Female,Los Angeles,15
14917,Male,New York,7
14918,Female,New York,36
14919,Male,Miami,14
14920,Male,Chicago,56
14921,Male,Chicago,48
14922,Male,Houston,14
14923,Female,Los Angeles,3
14924,Female,New York,49
14925,Female,Houston,53
14926,Female,Houston,46
14927,Male,New York,50
14928,Female,Chicago,3
14929,Female,Los Angeles,22
14930,Male,Chicago,19
14931,Male,Houston,35
14932,Male,Los Angeles,12
14933,Male,Miami,54
14934,Female,Houston,5
14935,Female,Chicago,10
14936,Male,Chicago,41
14937,Male,Chicago,33
14938,Male,New York,13
14939,Female,Houston,35
14940,Female,Los Angeles,51
14941,Male,Chicago,32
14942,Male,Chicago,11
14943,Female,New York,48
14944,Male,Los Angeles,38
14945,Male,Houston,24
14946,Female,Miami,35
14947,Male,New York,19
14948,Female,Houston,6
14949,Male,Miami,40
14950,Male,Chicago,54
14951,Female,Chicago,45
14952,Female,Los Angeles,44
14953,Male,Miami,42
14954,Female,Chicago,35
14955,Male,Chicago,4
14956,Male,Los Angeles,33
14957,Female,Houston,13
14958,Male,Chicago,56
14959,Male,New York,36
14960,Female,New York,54
14961,Female,Houston,43
14962,Male,Miami,19
14963,Female,Los Angeles,43
14964,Female,New York,12
14965,Female,New York,11
14966,Female,Houston,6
14967,Male,Miami,12
14968,Male,Miami,27
14969,Male,Houston,41
14970,Female,New York,25
14971,Female,Los Angeles,42
14972,Female,New York,3
14973,Female,Miami,3
14974,Female,New York,20
14975,Female,Los Angeles,28
14976,Female,Chicago,23
14977,Male,New York,48
14978,Male,Houston,3
14979,Female,Chicago,42
14980,Female,Houston,24
14981,Female,Houston,43
14982,Male,Houston,40
14983,Male,New York,6
14984,Female,Miami,20
14985,Female,Chicago,11
14986,Male,Los Angeles,32
14987,Male,Miami,27
14988,Male,New York,21
14989,Male,Houston,44
14990,Female,Los Angeles,48
14991,Male,Chicago,50
14992,Male,Miami,13
14993,Female,Miami,22
14994,Male,Los Angeles,35
14995,Male,New York,47
14996,Male,Chicago,22
14997,Female,Los Angeles,28
14998,Male,Houston,21
14999,Female,Chicago,46
15000,Female,Miami,18
