CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
10296,200296,21-09-2023,SKU4718,Electronics Product 296,Electronics,3,492.32,22.2,Not Used
10297,200297,17-06-2023,SKU7717,Sports Product 297,Sports,1,793.06,16.09,Used
10298,200298,02-08-2023,SKU5920,Sports Product 298,Sports,4,817.2,32.3,Used
10299,200299,30-05-2023,SKU3044,Home Decor Product 299,Home Decor,1,238.23,49.33,Used
10300,200300,16-01-2023,SKU2116,Apparel Product 300,Apparel,2,57.94,28.29,Used
10301,200301,01-04-2023,SKU2156,Home Decor Product 301,Home Decor,1,706.2,24.16,Not Used
10302,200302,30-04-2023,SKU1988,Home Decor Product 302,Home Decor,3,977.99,21.57,Used
10303,200303,10-09-2023,SKU6587,Electronics Product 303,Electronics,2,452.19,40.32,Not Used
10304,200304,01-03-2023,SKU2828,Sports Product 304,Sports,4,267.02,8.24,Used
10305,200305,23-09-2023,SKU8872,Electronics Product 305,Electronics,2,165.11,48.19,Used
10306,200306,31-01-2023,SKU7088,Apparel Product 306,Apparel,1,294.57,23.81,Used
10307,200307,21-01-2023,SKU3345,Home Decor Product 307,Home Decor,5,334.64,19.12,Not Used
10308,200308,07-08-2023,SKU4005,Apparel Product 308,Apparel,5,429.64,48.83,Used
10309,200309,22-03-2023,SKU5435,Sports Product 309,Sports,5,658.85,47.11,Used
10310,200310,16-10-2023,SKU7628,Sports Product 310,Sports,2,280.43,33.89,Used
10311,200311,31-01-2023,SKU1076,Beauty Product 311,Beauty,5,60.47,5.83,Used
10312,200312,22-08-2023,SKU6752,Apparel Product 312,Apparel,3,379.55,38.68,Used
10313,200313,05-02-2023,SKU3562,Electronics Product 313,Electronics,4,857.07,20.1,Not Used
10314,200314,12-05-2023,SKU2572,Apparel Product 314,Apparel,5,503.37,22.47,Used
10315,200315,20-11-2023,SKU8087,Home Decor Product 315,Home Decor,3,965.14,12.14,Not Used
10316,200316,12-12-2023,SKU6970,Sports Product 316,Sports,3,508.59,28.56,Not Used
10317,200317,12-05-2023,SKU8952,Sports Product 317,Sports,2,283.14,38.5,Not Used
10318,200318,09-01-2023,SKU7609,Apparel Product 318,Apparel,2,201.38,17.29,Used
10319,200319,30-01-2023,SKU9056,Apparel Product 319,Apparel,4,697.58,47.24,Not Used
10320,200320,25-04-2023,SKU4111,Apparel Product 320,Apparel,4,541.02,13.76,Used
10321,200321,28-10-2023,SKU3737,Home Decor Product 321,Home Decor,1,607.96,7.98,Not Used
10322,200322,04-01-2023,SKU6404,Home Decor Product 322,Home Decor,4,757.58,34,Used
10323,200323,21-11-2023,SKU5649,Electronics Product 323,Electronics,2,728.64,43.22,Used
10324,200324,25-08-2023,SKU4868,Apparel Product 324,Apparel,3,52.93,47.89,Used
10325,200325,23-01-2023,SKU4137,Electronics Product 325,Electronics,1,804.55,39.52,Used
10326,200326,16-01-2023,SKU8824,Beauty Product 326,Beauty,4,537.38,13.98,Used
10327,200327,22-01-2023,SKU7136,Home Decor Product 327,Home Decor,3,397.79,48.99,Not Used
10328,200328,13-03-2023,SKU8799,Sports Product 328,Sports,2,542.14,46.37,Used
10329,200329,31-10-2023,SKU4486,Beauty Product 329,Beauty,5,616.33,12.34,Not Used
10330,200330,18-08-2023,SKU2002,Sports Product 330,Sports,1,158.01,30.15,Used
10331,200331,17-04-2023,SKU9614,Beauty Product 331,Beauty,3,423.24,30,Used
10332,200332,27-07-2023,SKU9763,Electronics Product 332,Electronics,2,342.23,24.91,Used
10333,200333,27-07-2023,SKU8906,Electronics Product 333,Electronics,2,356.9,49.29,Used
10334,200334,20-09-2023,SKU6359,Home Decor Product 334,Home Decor,1,100.42,7.68,Used
10335,200335,20-02-2023,SKU5530,Sports Product 335,Sports,1,168.25,33.22,Used
10336,200336,06-03-2023,SKU2633,Beauty Product 336,Beauty,4,170.21,14.24,Used
10337,200337,22-09-2023,SKU7669,Apparel Product 337,Apparel,4,379.49,28.73,Used
10338,200338,04-12-2023,SKU2753,Apparel Product 338,Apparel,1,895.55,40.09,Used
10339,200339,28-10-2023,SKU9659,Home Decor Product 339,Home Decor,1,213.97,16.1,Not Used
10340,200340,24-06-2023,SKU7353,Sports Product 340,Sports,3,422.03,22.7,Not Used
10341,200341,01-06-2023,SKU9264,Apparel Product 341,Apparel,4,318.49,47.78,Not Used
10342,200342,23-09-2023,SKU1146,Home Decor Product 342,Home Decor,2,789.51,39.27,Used
10343,200343,25-11-2023,SKU8507,Home Decor Product 343,Home Decor,4,59.63,30.77,Not Used
10344,200344,31-10-2023,SKU1316,Sports Product 344,Sports,4,204.58,14.99,Used
10345,200345,12-06-2023,SKU9797,Apparel Product 345,Apparel,1,218.54,24.14,Used
10346,200346,09-12-2023,SKU9766,Apparel Product 346,Apparel,1,993.03,39.83,Used
10347,200347,26-08-2023,SKU2177,Apparel Product 347,Apparel,4,575.07,41.92,Not Used
10348,200348,18-07-2023,SKU4422,Electronics Product 348,Electronics,5,147.57,16.01,Not Used
10349,200349,16-01-2023,SKU3594,Apparel Product 349,Apparel,5,279.48,34.79,Used
10350,200350,05-11-2023,SKU9503,Beauty Product 350,Beauty,4,176.14,9.28,Used
10351,200351,23-10-2023,SKU1764,Electronics Product 351,Electronics,5,133.36,6.04,Not Used
10352,200352,22-12-2023,SKU8836,Electronics Product 352,Electronics,4,799.21,29.69,Not Used
10353,200353,03-10-2023,SKU7277,Electronics Product 353,Electronics,1,500.8,15.1,Not Used
10354,200354,27-08-2023,SKU1435,Electronics Product 354,Electronics,1,634.9,8.55,Not Used
10355,200355,10-03-2023,SKU4351,Home Decor Product 355,Home Decor,1,337.94,37.84,Not Used
10356,200356,28-10-2023,SKU3930,Beauty Product 356,Beauty,2,558.16,27.41,Not Used
10357,200357,06-01-2023,SKU1134,Sports Product 357,Sports,1,264.99,40.83,Not Used
10358,200358,08-08-2023,SKU5618,Apparel Product 358,Apparel,1,314.96,34.88,Not Used
10359,200359,11-09-2023,SKU9995,Electronics Product 359,Electronics,4,655.72,37.84,Not Used
10360,200360,22-10-2023,SKU3366,Sports Product 360,Sports,5,158.85,18.83,Used
10361,200361,24-12-2023,SKU4415,Home Decor Product 361,Home Decor,5,621.05,16.85,Used
10362,200362,17-04-2023,SKU2006,Sports Product 362,Sports,1,853.71,32.04,Used
10363,200363,22-10-2023,SKU8908,Electronics Product 363,Electronics,1,129.22,14,Used
10364,200364,28-04-2023,SKU5691,Beauty Product 364,Beauty,1,898.49,41.69,Not Used
10365,200365,17-06-2023,SKU8669,Sports Product 365,Sports,4,88.65,28.53,Used
10366,200366,08-09-2023,SKU8829,Electronics Product 366,Electronics,4,355.42,15.21,Used
10367,200367,23-03-2023,SKU2896,Electronics Product 367,Electronics,4,614.4,33.13,Used
10368,200368,23-02-2023,SKU4065,Apparel Product 368,Apparel,5,563.82,47.53,Not Used
10369,200369,28-08-2023,SKU3748,Apparel Product 369,Apparel,2,105.43,8.69,Not Used
10370,200370,12-01-2023,SKU7692,Beauty Product 370,Beauty,5,800.92,9.92,Not Used
10371,200371,28-07-2023,SKU3661,Apparel Product 371,Apparel,4,973.42,42.97,Used
10372,200372,14-06-2023,SKU3978,Beauty Product 372,Beauty,3,189.42,9.93,Used
10373,200373,21-10-2023,SKU7949,Home Decor Product 373,Home Decor,2,896.18,6.77,Used
10374,200374,07-01-2023,SKU7375,Home Decor Product 374,Home Decor,1,561.24,20.66,Used
10375,200375,19-03-2023,SKU7459,Apparel Product 375,Apparel,5,936.57,26,Not Used
10376,200376,06-03-2023,SKU7107,Home Decor Product 376,Home Decor,2,184.33,30.62,Not Used
10377,200377,12-04-2023,SKU7501,Sports Product 377,Sports,3,794.1,27.83,Used
10378,200378,23-12-2023,SKU3661,Sports Product 378,Sports,2,69.18,46.09,Used
10379,200379,27-10-2023,SKU7165,Sports Product 379,Sports,5,884.36,39.59,Not Used
10380,200380,14-10-2023,SKU9210,Home Decor Product 380,Home Decor,4,677.42,49.27,Used
10381,200381,20-06-2023,SKU4358,Sports Product 381,Sports,1,376.55,26.44,Not Used
10382,200382,18-03-2023,SKU1275,Beauty Product 382,Beauty,4,198.56,8.79,Not Used
10383,200383,17-02-2023,SKU5078,Electronics Product 383,Electronics,4,818.37,48,Not Used
10384,200384,12-09-2023,SKU5754,Apparel Product 384,Apparel,5,607.21,5.19,Used
10385,200385,23-03-2023,SKU5698,Beauty Product 385,Beauty,4,366.81,39.92,Not Used
10386,200386,28-07-2023,SKU1364,Sports Product 386,Sports,4,449.4,6.41,Used
10387,200387,28-07-2023,SKU1794,Electronics Product 387,Electronics,5,828.28,39.25,Used
10388,200388,25-03-2023,SKU7795,Apparel Product 388,Apparel,5,345.54,47.21,Not Used
10389,200389,10-01-2023,SKU6870,Beauty Product 389,Beauty,3,98.74,22.52,Used
10390,200390,29-01-2023,SKU1589,Apparel Product 390,Apparel,4,912.17,15.84,Used
10391,200391,31-10-2023,SKU5294,Home Decor Product 391,Home Decor,2,393.47,15.18,Not Used
10392,200392,26-04-2023,SKU5313,Sports Product 392,Sports,1,354.9,27.13,Used
10393,200393,26-09-2023,SKU9932,Beauty Product 393,Beauty,1,212.36,12.69,Used
10394,200394,16-02-2023,SKU5745,Beauty Product 394,Beauty,5,898.45,35.28,Used
10395,200395,25-12-2023,SKU8377,Electronics Product 395,Electronics,5,225.33,21.58,Used
10396,200396,01-04-2023,SKU9861,Electronics Product 396,Electronics,3,640.31,19.54,Used
10397,200397,22-02-2023,SKU2437,Electronics Product 397,Electronics,4,881.96,25.76,Used
10398,200398,06-08-2023,SKU5033,Apparel Product 398,Apparel,5,44.56,29.42,Used
10399,200399,14-12-2023,SKU2893,Sports Product 399,Sports,5,830.5,11.39,Used
10400,200400,18-03-2023,SKU8519,Apparel Product 400,Apparel,1,416.49,36.85,Used
10401,200401,23-07-2023,SKU2842,Sports Product 401,Sports,4,661.39,44.73,Used
10402,200402,13-02-2023,SKU7244,Beauty Product 402,Beauty,3,378.68,17.51,Not Used
10403,200403,05-06-2023,SKU1326,Apparel Product 403,Apparel,5,698.56,13.12,Used
10404,200404,02-01-2023,SKU3400,Apparel Product 404,Apparel,5,261.75,39.22,Not Used
10405,200405,23-12-2023,SKU9106,Apparel Product 405,Apparel,5,31.71,13.26,Used
10406,200406,09-11-2023,SKU5278,Home Decor Product 406,Home Decor,1,948.31,6.86,Used
10407,200407,26-02-2023,SKU5550,Sports Product 407,Sports,5,26.2,32.87,Used
10408,200408,17-10-2023,SKU8500,Sports Product 408,Sports,5,825.86,15.79,Not Used
10409,200409,27-02-2023,SKU5015,Apparel Product 409,Apparel,1,177.45,12.73,Used
10410,200410,11-09-2023,SKU6452,Home Decor Product 410,Home Decor,5,398.3,49.17,Used
10411,200411,29-06-2023,SKU5306,Apparel Product 411,Apparel,4,824.27,18.13,Used
10412,200412,06-06-2023,SKU9242,Sports Product 412,Sports,4,213.87,45.65,Used
10413,200413,04-02-2023,SKU8826,Beauty Product 413,Beauty,1,867.05,13.02,Not Used
10414,200414,16-03-2023,SKU7783,Home Decor Product 414,Home Decor,4,502.78,41.85,Used
10415,200415,16-10-2023,SKU4557,Home Decor Product 415,Home Decor,3,372.49,27.59,Not Used
10416,200416,16-03-2023,SKU1153,Apparel Product 416,Apparel,5,665.81,8.54,Used
10417,200417,25-11-2023,SKU9773,Beauty Product 417,Beauty,3,347.98,38.01,Used
10418,200418,19-03-2023,SKU1787,Sports Product 418,Sports,4,353.82,45.14,Not Used
10419,200419,12-09-2023,SKU5886,Electronics Product 419,Electronics,1,736.19,12.34,Not Used
10420,200420,22-09-2023,SKU4381,Sports Product 420,Sports,1,316.73,37.65,Used
10421,200421,31-10-2023,SKU8566,Sports Product 421,Sports,3,208.76,25.03,Not Used
10422,200422,08-03-2023,SKU7277,Beauty Product 422,Beauty,4,809.57,38.92,Used
10423,200423,09-08-2023,SKU3267,Home Decor Product 423,Home Decor,5,807.32,37.13,Used
10424,200424,13-06-2023,SKU5258,Sports Product 424,Sports,4,502.61,6.2,Used
10425,200425,08-08-2023,SKU1970,Home Decor Product 425,Home Decor,4,531.39,13.04,Not Used
10426,200426,21-06-2023,SKU9839,Beauty Product 426,Beauty,1,699.12,26.2,Not Used
10427,200427,11-09-2023,SKU1945,Beauty Product 427,Beauty,2,514.18,47.01,Used
10428,200428,29-07-2023,SKU6618,Apparel Product 428,Apparel,5,422.87,20.39,Used
10429,200429,07-07-2023,SKU9191,Electronics Product 429,Electronics,5,994.95,33.3,Used
10430,200430,10-07-2023,SKU2495,Beauty Product 430,Beauty,1,156.16,5.54,Not Used
10431,200431,03-08-2023,SKU3047,Beauty Product 431,Beauty,4,596.8,37,Not Used
10432,200432,27-03-2023,SKU3886,Home Decor Product 432,Home Decor,1,887,32.14,Used
10433,200433,16-04-2023,SKU6188,Beauty Product 433,Beauty,4,690.34,37.19,Used
10434,200434,28-11-2023,SKU5158,Sports Product 434,Sports,2,882.11,45.71,Not Used
10435,200435,23-10-2023,SKU9924,Apparel Product 435,Apparel,2,342.97,11.59,Not Used
10436,200436,19-01-2023,SKU4461,Apparel Product 436,Apparel,3,279.27,16.77,Not Used
10437,200437,16-02-2023,SKU7733,Sports Product 437,Sports,4,852.76,49.81,Not Used
10438,200438,06-03-2023,SKU2657,Beauty Product 438,Beauty,1,400.17,12.03,Used
10439,200439,26-05-2023,SKU6043,Electronics Product 439,Electronics,1,712.59,37.43,Not Used
10440,200440,13-10-2023,SKU7360,Beauty Product 440,Beauty,1,156.27,37.63,Not Used
10441,200441,07-03-2023,SKU1478,Apparel Product 441,Apparel,3,758.28,35.73,Used
10442,200442,05-01-2023,SKU4953,Electronics Product 442,Electronics,5,553.49,15.23,Not Used
10443,200443,03-04-2023,SKU9428,Home Decor Product 443,Home Decor,1,275.93,14.68,Not Used
10444,200444,19-12-2023,SKU5043,Home Decor Product 444,Home Decor,2,499.56,34.99,Used
10445,200445,04-04-2023,SKU1597,Beauty Product 445,Beauty,1,699.97,13.38,Used
10446,200446,16-04-2023,SKU9356,Beauty Product 446,Beauty,1,21.77,34.77,Used
10447,200447,13-05-2023,SKU3324,Electronics Product 447,Electronics,1,641.09,27.16,Used
10448,200448,07-12-2023,SKU8299,Electronics Product 448,Electronics,5,546.17,22.4,Not Used
10449,200449,10-11-2023,SKU1569,Beauty Product 449,Beauty,1,228.08,18.51,Used
10450,200450,20-03-2023,SKU4328,Apparel Product 450,Apparel,5,755.45,47.64,Used
10451,200451,31-07-2023,SKU1140,Home Decor Product 451,Home Decor,5,310.43,27.86,Not Used
10452,200452,08-01-2023,SKU9877,Electronics Product 452,Electronics,3,284.09,30.26,Used
10453,200453,08-06-2023,SKU9878,Apparel Product 453,Apparel,2,476.51,47.72,Used
10454,200454,25-09-2023,SKU4280,Beauty Product 454,Beauty,1,679.39,34.42,Used
10455,200455,29-05-2023,SKU3763,Sports Product 455,Sports,1,929.56,48.1,Not Used
10456,200456,16-12-2023,SKU4590,Electronics Product 456,Electronics,1,149.94,9.79,Not Used
10457,200457,01-04-2023,SKU3038,Sports Product 457,Sports,5,402.5,43.1,Not Used
10458,200458,24-08-2023,SKU2074,Apparel Product 458,Apparel,4,76.32,20.09,Not Used
10459,200459,16-10-2023,SKU6622,Home Decor Product 459,Home Decor,2,760.97,41.47,Used
10460,200460,22-12-2023,SKU3225,Apparel Product 460,Apparel,1,453.26,43.5,Not Used
10461,200461,17-06-2023,SKU8523,Home Decor Product 461,Home Decor,4,709.86,17.22,Not Used
10462,200462,12-07-2023,SKU1363,Apparel Product 462,Apparel,4,328.97,23.4,Used
10463,200463,06-07-2023,SKU3030,Electronics Product 463,Electronics,4,845.87,37.67,Not Used
10464,200464,28-09-2023,SKU7685,Electronics Product 464,Electronics,2,539.48,9.46,Not Used
10465,200465,24-04-2023,SKU7465,Sports Product 465,Sports,4,944.17,39,Not Used
10466,200466,11-01-2023,SKU7791,Apparel Product 466,Apparel,1,88.03,9.97,Not Used
10467,200467,24-02-2023,SKU7157,Apparel Product 467,Apparel,1,519.13,46.15,Not Used
10468,200468,15-09-2023,SKU1617,Sports Product 468,Sports,3,768.79,17.44,Used
10469,200469,06-03-2023,SKU6437,Beauty Product 469,Beauty,5,604.15,30.9,Used
10470,200470,21-06-2023,SKU2982,Apparel Product 470,Apparel,4,32.96,10.27,Used
10471,200471,29-09-2023,SKU6710,Apparel Product 471,Apparel,5,972.62,17.13,Not Used
10472,200472,30-05-2023,SKU1193,Apparel Product 472,Apparel,5,305.28,23.18,Used
10473,200473,28-12-2023,SKU9164,Beauty Product 473,Beauty,5,256.79,26.92,Used
10474,200474,26-05-2023,SKU5458,Electronics Product 474,Electronics,5,490.8,5,Not Used
10475,200475,28-07-2023,SKU2119,Sports Product 475,Sports,5,546.74,44.99,Used
10476,200476,13-10-2023,SKU7911,Beauty Product 476,Beauty,1,768.63,5.35,Used
10477,200477,10-01-2023,SKU7540,Home Decor Product 477,Home Decor,2,399.34,39.82,Not Used
10478,200478,15-08-2023,SKU1526,Home Decor Product 478,Home Decor,4,445.56,26.18,Used
10479,200479,05-07-2023,SKU8154,Beauty Product 479,Beauty,4,539.61,28.57,Used
10480,200480,03-03-2023,SKU5879,Beauty Product 480,Beauty,1,400.44,14.37,Not Used
10481,200481,26-03-2023,SKU6845,Electronics Product 481,Electronics,1,915.4,32.33,Not Used
10482,200482,14-05-2023,SKU8971,Home Decor Product 482,Home Decor,5,852.74,29.18,Not Used
10483,200483,19-11-2023,SKU3673,Sports Product 483,Sports,2,460.42,12.39,Not Used
10484,200484,24-10-2023,SKU8760,Apparel Product 484,Apparel,4,10.19,15.72,Not Used
10485,200485,20-06-2023,SKU8197,Apparel Product 485,Apparel,3,901.93,8.01,Not Used
10486,200486,01-08-2023,SKU6101,Electronics Product 486,Electronics,1,133.09,7.98,Not Used
10487,200487,18-01-2023,SKU4526,Electronics Product 487,Electronics,3,252.07,5.62,Used
10488,200488,10-11-2023,SKU4849,Home Decor Product 488,Home Decor,4,160.84,14.92,Not Used
10489,200489,01-03-2023,SKU2634,Sports Product 489,Sports,1,188.02,35.58,Not Used
10490,200490,29-03-2023,SKU1093,Sports Product 490,Sports,4,804.85,19.23,Used
10491,200491,27-01-2023,SKU4366,Beauty Product 491,Beauty,1,583.71,20.42,Not Used
10492,200492,09-03-2023,SKU8716,Electronics Product 492,Electronics,4,956.53,10.94,Not Used
10493,200493,05-10-2023,SKU3946,Apparel Product 493,Apparel,3,239.14,30.9,Not Used
10494,200494,09-02-2023,SKU1088,Apparel Product 494,Apparel,2,490.78,20.4,Used
10495,200495,19-04-2023,SKU3550,Home Decor Product 495,Home Decor,1,977.65,35.43,Used
10496,200496,15-03-2023,SKU7137,Apparel Product 496,Apparel,3,828.18,38.37,Used
10497,200497,07-03-2023,SKU7357,Sports Product 497,Sports,4,731.33,31.31,Used
10498,200498,17-06-2023,SKU2445,Sports Product 498,Sports,3,197.09,17.42,Not Used
10499,200499,19-09-2023,SKU5621,Electronics Product 499,Electronics,1,771.71,27.89,Used
10500,200500,01-10-2023,SKU7335,Home Decor Product 500,Home Decor,3,354.09,16.34,Used
10501,200501,03-12-2023,SKU2830,Apparel Product 501,Apparel,4,535.23,45.63,Used
10502,200502,24-12-2023,SKU7785,Electronics Product 502,Electronics,5,613.07,39.49,Not Used
10503,200503,25-08-2023,SKU8391,Beauty Product 503,Beauty,2,613.27,27.19,Used
10504,200504,03-08-2023,SKU1554,Beauty Product 504,Beauty,2,729.26,48.45,Not Used
10505,200505,13-10-2023,SKU3434,Apparel Product 505,Apparel,5,665.09,29.6,Not Used
10506,200506,29-05-2023,SKU9872,Apparel Product 506,Apparel,1,77.69,19.78,Not Used
10507,200507,14-11-2023,SKU7919,Apparel Product 507,Apparel,3,462.77,9.3,Used
10508,200508,17-04-2023,SKU6593,Sports Product 508,Sports,3,667.38,29.47,Not Used
10509,200509,21-05-2023,SKU1202,Apparel Product 509,Apparel,5,303.03,43.72,Not Used
10510,200510,17-03-2023,SKU8153,Beauty Product 510,Beauty,5,319.93,44,Used
10511,200511,09-01-2023,SKU5542,Apparel Product 511,Apparel,4,133.32,32.21,Used
10512,200512,15-07-2023,SKU9010,Home Decor Product 512,Home Decor,4,424.43,22.7,Not Used
10513,200513,22-10-2023,SKU1828,Beauty Product 513,Beauty,2,986.96,34.26,Not Used
10514,200514,07-10-2023,SKU8170,Home Decor Product 514,Home Decor,1,292.47,39.3,Not Used
10515,200515,28-04-2023,SKU3022,Beauty Product 515,Beauty,1,536.12,23.52,Not Used
10516,200516,17-10-2023,SKU9294,Electronics Product 516,Electronics,5,745.8,26.43,Not Used
10517,200517,02-03-2023,SKU5211,Beauty Product 517,Beauty,2,23.36,35.63,Used
10518,200518,01-12-2023,SKU5954,Beauty Product 518,Beauty,2,901.44,44.45,Not Used
10519,200519,02-11-2023,SKU5087,Home Decor Product 519,Home Decor,4,392.68,40.6,Not Used
10520,200520,20-02-2023,SKU9295,Home Decor Product 520,Home Decor,3,870.42,6.01,Used
10521,200521,21-02-2023,SKU7785,Beauty Product 521,Beauty,1,48.56,10.6,Not Used
10522,200522,02-05-2023,SKU9998,Beauty Product 522,Beauty,2,154.21,43.38,Not Used
10523,200523,16-06-2023,SKU8166,Sports Product 523,Sports,4,329.3,42.52,Not Used
10524,200524,08-01-2023,SKU5655,Electronics Product 524,Electronics,4,352.01,22.5,Used
10525,200525,14-02-2023,SKU3074,Electronics Product 525,Electronics,4,849.32,31.29,Not Used
10526,200526,10-12-2023,SKU9718,Apparel Product 526,Apparel,3,21.09,45.76,Used
10527,200527,02-09-2023,SKU7918,Beauty Product 527,Beauty,2,644.7,46.02,Used
10528,200528,11-10-2023,SKU4436,Beauty Product 528,Beauty,5,140,40.24,Used
10529,200529,17-04-2023,SKU6048,Beauty Product 529,Beauty,5,824.98,14.43,Not Used
10530,200530,27-01-2023,SKU9489,Beauty Product 530,Beauty,4,780.79,37.86,Used
10531,200531,12-07-2023,SKU5872,Electronics Product 531,Electronics,4,504.92,9.55,Not Used
10532,200532,03-12-2023,SKU1360,Home Decor Product 532,Home Decor,3,220.56,45.23,Not Used
10533,200533,23-12-2023,SKU5599,Sports Product 533,Sports,4,638.15,11.71,Used
10534,200534,03-03-2023,SKU7731,Home Decor Product 534,Home Decor,2,164.7,34.81,Not Used
